date,txVolume(USD),txCount,paymentCount,activeAddresses,medianTxValue(USD),fees,medianFee,marketcap(USD),price(USD),exchangeVolume(USD)
2015-06-23,484598.64871,189484,1046,1301,0.056359144,2218.343299,0.011,337212734.775,0.010568,487296.0
2015-06-24,783891.108789,146610,1301,1364,0.053335,1842.386508,0.011,340374757.324,0.010667,662015.0
2015-06-25,524448.718024,152870,1571,1286,0.0019638,1818.141361,0.011,348119146.739,0.01091,328795.0
2015-06-26,2212258.41763,128680,1255,1299,0.05512952,1542.026273,0.011,352513185.987,0.011048,344441.0
2015-06-27,247319.189124,120363,611,815,0.22332374172,1545.834766,0.011,360238104.15,0.01129,347201.0
2015-06-28,102864.507608,128471,839,1017,0.005542111764,1546.877433,0.011,365164648.913,0.011444,255832.0
2015-06-29,3712154.08507,249628,727,1432,11.487,2851.467943,0.011,366521290.894,0.011487,840533.0
2015-06-30,1922753.03901,262986,1116,1709,23.94,3086.345767,0.011,381928492.447,0.01197,1028230.0
2015-07-01,397045.071073,205034,626,1226,0.951951811733,2421.909493,0.011,361121977.273,0.011317,558248.0
2015-07-02,1308312.02429,170757,761,1304,0.4478,2028.46874,0.011,357209761.791,0.011195,404117.0
2015-07-03,881956.035287,205616,3987,1250,3.3114,2384.205686,0.011,352212939.278,0.011038,251150.0
2015-07-04,95332.2109815,217543,6061,567,7.7693,2444.748917,0.011,354153013.847,0.011099,138329.0
2015-07-05,260253.874038,304598,8683,1084,7.539,3566.284316,0.011,343637955.847,0.01077,801046.0
2015-07-06,1668939.17657,274480,9385,1379,5.0105,3195.17103,0.011,319741992.737,0.010021,928027.0
2015-07-07,607591.798876,197582,8086,1174,3.9528,2293.586036,0.011,315325243.447,0.009882,612402.0
2015-07-08,872541.457834,253688,9055,1326,5.7432,2928.106297,0.011,305429625.303,0.009572,803026.0
2015-07-09,385401.940932,260461,9687,1288,3.7868,3082.805776,0.011,302078593.794,0.009467,935172.0
2015-07-10,1214379.81524,366576,10675,1299,2.77636,4385.044762,0.011,285776541.37,0.008956,1344950.0
2015-07-11,810395.266961,219326,8239,936,7.0784,2641.503629,0.011,282330469.453,0.008848,407434.0
2015-07-12,222768.361937,261399,8293,1045,2.5833,3068.900041,0.011,274754012.012,0.008611,423951.0
2015-07-13,570490.205436,346778,10324,1193,5.166,4033.149963,0.011,274730705.455,0.00861,1023880.0
2015-07-14,919909.210285,260041,9154,1325,4.53945,3044.045061,0.011,273283761.637,0.008565,791771.0
2015-07-15,963713.218729,280323,9230,1799,3.4552,3267.567165,0.011,275616035.591,0.008638,572785.0
2015-07-16,955611.335478,388854,9859,1358,5.1078,4678.640644,0.011,271634130.262,0.008513,782856.0
2015-07-17,642003.633075,191022,7142,1737,5.6427,2277.837957,0.011,257200733.079,0.008061,299869.0
2015-07-18,269703.878173,107204,17781,855,8.8253,1398.13127,0.011,255990557.787,0.008023,68213.0
2015-07-19,269253.348639,113459,17557,1001,9.6732,1464.511908,0.011,257223099.692,0.008061,85865.0
2015-07-20,405039.480297,171880,20799,1231,4.0465,2143.997966,0.011,258249554.48,0.008093,285165.0
2015-07-21,574064.255553,327187,24875,1365,4.7706,3855.580921,0.011,253713448.611,0.007951,525732.0
2015-07-22,385381.297239,244185,23321,1352,6.1664,2990.527507,0.011,245937810.482,0.007708,367888.0
2015-07-23,274004.69571,210544,21007,1356,5.3053,2534.42162,0.011,241825867.956,0.007579,182970.0
2015-07-24,386999.686366,231457,21778,1269,6.7374,2774.652094,0.011,238877089.579,0.007486,277406.0
2015-07-25,280986.917041,147633,20838,928,4.593,1885.937047,0.011,244271729.323,0.007655,237028.0
2015-07-26,259437.365578,151624,20633,1102,5.5216,1932.489375,0.011,251703649.932,0.007888,233266.0
2015-07-27,4615240.62708,341732,25037,1468,6.4928,4075.463842,0.011,258980391.228,0.008116,666090.0
2015-07-28,242817.866817,201369,19249,906,8.565,2458.082011,0.011,273284775.889,0.008565,143142.0
2015-07-29,245682.436204,222853,19895,992,7.6059,2695.939334,0.011,269650623.258,0.008451,174525.0
2015-07-30,453437.866152,257697,22133,1528,6.8136,3191.876594,0.011,271753932.146,0.008517,324219.0
2015-07-31,1265861.15477,282979,23156,1318,5.0964,3410.447401,0.011,271026740.263,0.008494,423581.0
2015-08-01,299163.992453,309572,21674,866,5.9066,3685.730832,0.011,269244030.758,0.008438,196429.0
2015-08-02,353032.730649,267707,22976,1089,6.58,3283.428726,0.011,262447198.63,0.008225,206009.0
2015-08-03,357428.742797,291550,23121,1290,5.761,3448.011392,0.011,262601988.278,0.00823,231262.0
2015-08-04,609647.367947,215838,20223,1212,4.9662,2626.197745,0.011,264118895.874,0.008277,178712.0
2015-08-05,330147.670622,196516,20979,1225,7.4376,2417.544744,0.011,263707981.108,0.008264,219269.0
2015-08-06,467582.588386,259528,23469,1331,5.7575,3123.323308,0.011,262463209.543,0.008225,375521.0
2015-08-07,582675.0475,247911,19971,1225,4.812,2965.544085,0.011,255920395.859,0.00802,363643.0
2015-08-08,312804.277975,264982,17698,860,4.082,3235.526934,0.011,260503259.423,0.008164,678295.0
2015-08-09,431819.848493,289207,23009,1136,5.9388,3554.097102,0.011,270710307.706,0.008484,531969.0
2015-08-10,1072420.80204,265077,22530,1391,6.1684,3165.979381,0.011,281182977.115,0.008812,472973.0
2015-08-11,4827590.938,174687,21077,1335,7.0008,2127.393735,0.011,279219709.383,0.008751,282461.0
2015-08-12,388324.14021,179392,20757,1292,6.0137,2177.859986,0.011,274129680.959,0.008591,287463.0
2015-08-13,615823.826363,144546,19038,1168,7.4403,1775.029269,0.011,263793823.784,0.008267,202934.0
2015-08-14,673632.215225,258017,24465,1196,5.54064,3058.18805,0.011,259983394.348,0.008148,423163.0
2015-08-15,379905.978947,208750,21197,1290,4.165,2574.176065,0.011,265809598.578,0.00833,176135.0
2015-08-16,529973.043888,226178,20871,1038,9.2609,2765.201356,0.011,268633249.498,0.008419,301654.0
2015-08-17,759145.172029,192099,20889,1326,5.8198,2331.116956,0.011,265301759.157,0.008314,337092.0
2015-08-18,711591.67776,217337,20531,1388,5.8107,2581.52828,0.011,264867274.772,0.008301,291729.0
2015-08-19,558635.28224,278614,22360,1427,4.36508,3272.138048,0.011,240158307.559,0.007526,474702.0
2015-08-20,604544.838691,252393,21085,1323,6.984,2961.619789,0.011,247608473.455,0.00776,215415.0
2015-08-21,1172085.81819,240436,21830,1337,6.2968,2872.050369,0.011,251146473.771,0.007871,265646.0
2015-08-22,440532.983772,193234,19190,875,7.0902,2401.588182,0.011,251373941.818,0.007878,182227.0
2015-08-23,230690.378622,202306,19384,957,6.1776,2510.836938,0.011,246401750.972,0.007722,157580.0
2015-08-24,578878.688959,331936,25170,1429,5.2871,3910.710797,0.011,245388708.364,0.007553,546516.0
2015-08-25,877647.224132,353593,27495,1590,5.1793,4148.074118,0.011,240385602.228,0.007399,593316.0
2015-08-26,570058.304849,226392,22271,1437,5.7064,2677.205694,0.011,231737122.027,0.007133,196124.0
2015-08-27,507446.698548,163888,21289,1337,5.9792,2007.868813,0.011,242830666.809,0.007474,202412.0
2015-08-28,769124.355384,290689,24116,1307,7.47945,3482.54268,0.011,245440783.193,0.007555,414310.0
2015-08-29,361461.426529,246164,22875,1056,5.1989,3018.533458,0.011,241281807.546,0.007427,365144.0
2015-08-30,476677.334358,243744,23265,1199,6.9759,3004.999785,0.011,251830482.02,0.007751,408809.0
2015-08-31,1096102.43584,273765,26098,1475,6.4488,3341.741703,0.011,261876135.494,0.008061,635572.0
2015-09-01,492091.980302,314473,23308,1333,4.7304,3739.424765,0.011,256136358.458,0.007884,401903.0
2015-09-02,663533.135495,256299,21933,1315,7.0389,3080.550943,0.011,254094542.19,0.007821,398976.0
2015-09-03,353723.328576,306147,21510,1308,3.846,3605.200932,0.011,249889173.831,0.007692,322054.0
2015-09-04,466052.824163,331718,24344,1331,4.458,3950.423974,0.011,241388005.863,0.00743,472228.0
2015-09-05,858377.036675,288602,24890,1064,4.4112,3588.937637,0.011,238861799.414,0.007352,856833.0
2015-09-06,417790.748252,227176,19265,1071,6.2888,2895.454846,0.011,255380402.635,0.007861,284050.0
2015-09-07,403943.668605,161530,16261,1265,6.3112,2070.319498,0.011,256291690.576,0.007889,234100.0
2015-09-08,322505.400963,154146,18714,1306,3.9585,1914.623392,0.011,257224234.829,0.007917,193672.0
2015-09-09,617777.428652,180324,19468,1377,4.698,2425.642543,0.011,254379331.84,0.00783,254159.0
2015-09-10,314180.868566,171214,19811,1268,4.611,2160.808801,0.011,249661754.594,0.007685,234873.0
2015-09-11,456366.729698,175471,19428,1230,7.661,2106.093934,0.011,248899832.149,0.007661,77796.0
2015-09-12,274062.59378,160771,17403,882,8.447,1941.516293,0.011,274432912.561,0.008447,24819.0
2015-09-13,374209.555236,240244,19419,1018,6.5576,2862.428404,0.011,266300544.769,0.008197,62875.0
2015-09-14,620298.462467,264218,13029,1432,7.6815,3134.318233,0.011,277288689.277,0.008535,274835.0
2015-09-15,529720.002748,330409,13785,5987,3.699,3852.271004,0.011,240334044.132,0.007398,676501.0
2015-09-16,333883.988185,278926,6467,1573,3.0884,3207.97687,0.011,250830273.17,0.007721,316497.0
2015-09-17,1601195.40903,474884,11315,2358,3.7135,5302.528495,0.010001,241287921.635,0.007427,544100.0
2015-09-18,503032.512519,303293,8585,2288,6.6447,3556.177112,0.011,239860729.893,0.007383,501172.0
2015-09-19,578124.993376,287517,8405,793,8.2797,3335.675811,0.011,244534788.728,0.007527,441298.0
2015-09-20,697428.138843,183227,7578,874,5.2374,2210.113912,0.011,243077385.065,0.007482,445039.0
2015-09-21,1094726.11009,174005,7041,1363,3.8165,2092.658253,0.011,247972184.032,0.007633,245324.0
2015-09-22,357767.958653,232292,7679,1306,5.0715,2762.4575,0.011,235362246.504,0.007245,252173.0
2015-09-23,2422522.63198,327022,11225,1300,17.9175,3864.560476,0.011,232851648.892,0.007167,985902.0
2015-09-24,2105199.81328,276676,9140,1273,11.3356,3313.228064,0.011,216621947.619,0.006668,400287.0
2015-09-25,572139.365497,240346,7746,1406,8.7191,2891.675014,0.011,217908504.637,0.006707,403453.0
2015-09-26,606086.655817,203897,7874,913,7.3161,2523.329595,0.011,216089303.975,0.006651,439274.0
2015-09-27,701887.547241,161744,7161,889,5.2,2033.195355,0.011,211179100.673,0.0065,269143.0
2015-09-28,962471.417896,221520,9224,1305,8.4955,2696.272213,0.011,212327565.545,0.006535,602856.0
2015-09-29,1683201.34963,265806,11139,1407,18.873,3288.003499,0.011,204396386.301,0.006291,964995.0
2015-09-30,792889.407872,347407,10837,1487,12.8386,4204.314285,0.012,181354981.365,0.005582,719793.0
2015-10-01,1698185.68583,207988,7093,1333,2.759,2538.630468,0.011,179279033.017,0.005518,557597.0
2015-10-02,859063.210542,238300,3518,1176,15.246,2771.540288,0.011,176899411.12,0.005445,587722.0
2015-10-03,1191990.34456,241243,8322,1061,8.7825,2882.530128,0.011,190206276.069,0.005855,395715.0
2015-10-04,760484.235699,212254,7835,875,5.515,2532.135454,0.011,179180554.149,0.005515,355762.0
2015-10-05,823703.032027,304653,5948,1451,10.9977,3518.333505,0.011,170126342.852,0.005237,623667.0
2015-10-06,306958.648421,251157,1483,1283,0.0025045,2865.763696,0.011,162738823.413,0.005009,349154.0
2015-10-07,683474.24584,210708,3036,1265,7.4592,2427.417973,0.011,173099636.486,0.005328,373080.0
2015-10-08,1502428.25576,401393,11235,1469,12.9,4589.87586,0.011,174621205.128,0.005375,665310.0
2015-10-09,1185939.99687,419787,8529,1420,10.5672,4775.405222,0.011,163473314.639,0.005032,851326.0
2015-10-10,98022.422428,156470,561,608,0.0279048,1750.316714,0.011,161897614.6,0.004983,163088.0
2015-10-11,434658.391098,157708,469,747,0.165165792,1819.205518,0.011,163682106.833,0.005038,134555.0
2015-10-12,137304.394968,112551,708,844,0.8291283825,1333.161251,0.011,171788211.635,0.005181,123326.0
2015-10-13,272453.493987,178858,8397,1430,4.2096,2117.194037,0.011,174451762.221,0.005262,355659.0
2015-10-14,385183.433923,144727,6370,1421,3.2274,1717.726798,0.011,178358124.988,0.005379,338407.0
2015-10-15,740956.929374,234612,9223,1927,4.3392,2763.056867,0.011,179845287.927,0.005424,440929.0
2015-10-16,281302.686821,195396,7919,1112,3.2352,2302.742232,0.011,178763058.682,0.005392,342598.0
2015-10-17,459257.092021,236502,7898,847,4.86,2773.17026,0.011,179050425.793,0.0054,394980.0
2015-10-18,257442.515331,212365,7629,977,4.6791,2508.508516,0.011,172373951.837,0.005199,242340.0
2015-10-19,425189.914742,201414,7760,1315,4.87648,2390.433301,0.011,164991852.713,0.004976,300024.0
2015-10-20,891194.026371,218079,8752,1402,4.0336,2587.851606,0.011,167176092.377,0.005042,420949.0
2015-10-21,526199.99956,147669,7438,1251,2.8434,1795.340399,0.011,157135984.976,0.004739,243503.0
2015-10-22,443621.61646,188432,8586,1532,3.2872,2225.728572,0.011,155714427.361,0.004696,305170.0
2015-10-23,521380.222396,185922,8019,1476,3.3082,2225.698723,0.011,156689890.368,0.004726,296217.0
2015-10-24,304127.33758,149992,7104,924,2.8056,1802.875437,0.011,155039110.955,0.004676,189900.0
2015-10-25,1267965.32115,196322,8365,1209,4.1958,2331.426336,0.011,154573919.727,0.004662,287103.0
2015-10-26,721425.039181,189692,9055,1959,4.56,2264.811714,0.011,151186827.311,0.00456,427011.0
2015-10-27,468777.522782,212152,9075,1941,5.1414,2499.137796,0.011,154982800.347,0.004674,357602.0
2015-10-28,572889.832043,220089,9564,1901,4.1832,2625.493029,0.011,154116334.903,0.004648,350369.0
2015-10-29,1368577.67183,248689,9849,2083,5.604,2947.871123,0.011,154844520.255,0.00467,550253.0
2015-10-30,1547325.67458,330787,12846,2959,9.7335,3848.724859,0.011,153679675.88,0.004635,997172.0
2015-10-31,747860.984529,262641,7234,924,3.3154,3093.481476,0.011,160461341.984,0.00484,319312.0
2015-11-01,335656.050477,370063,8198,925,4.685,4322.833822,0.011,155349212.393,0.004685,490105.0
2015-11-02,615271.86436,334524,9263,1223,4.896,4010.717827,0.011,162336590.337,0.004896,572974.0
2015-11-03,766129.644956,380522,13203,3140,4.644,4559.152561,0.011,171086370.061,0.00516,1030430.0
2015-11-04,2491033.07226,417506,14359,1405,15.6658,4841.086122,0.011,179123614.182,0.005402,1354340.0
2015-11-05,1833854.86242,412760,17117,1532,11.3965,4851.091894,0.011,164278819.958,0.004955,1181010.0
2015-11-06,1031006.01452,314251,11511,1317,8.55,3721.13579,0.011,149210475.23,0.0045,786513.0
2015-11-07,644479.048018,263731,8561,804,3.1962,3110.470012,0.011,151401583.572,0.004566,367144.0
2015-11-08,273331.113925,250444,8434,910,4.2156,2987.514284,0.011,155291330.155,0.004684,312859.0
2015-11-09,308048.585833,257801,7986,1138,4.65,2996.987101,0.011,154183408.614,0.00465,305337.0
2015-11-10,1373039.27421,289800,8844,1200,4.376010905,3406.210238,0.011,152713351.734,0.004606,414631.0
2015-11-11,29798943.0376,326379,9632,1214,5.7304,3763.270011,0.011,146144354.745,0.004408,446177.0
2015-11-12,2995891.55568,302862,11111,1207,8.1054,3572.447262,0.011,141428824.755,0.004266,503812.0
2015-11-13,1211613.57701,320513,8380,1143,4.0824,3779.614782,0.011,150409677.904,0.004536,329838.0
2015-11-14,497596.664861,226468,6482,695,3.1374,2711.082673,0.011,148590003.115,0.004482,144356.0
2015-11-15,490190.516477,292240,8049,889,3.4616,3464.88581,0.011,143450394.283,0.004327,273892.0
2015-11-16,662393.737648,312898,9297,1727,4.163,3670.028477,0.011,138042675.017,0.004163,351725.0
2015-11-17,389772.53758,262264,7629,1122,3.8106,3137.760246,0.011,140395952.18,0.004234,243681.0
2015-11-18,537999.155193,202366,7558,1070,4.6761,2403.119152,0.011,140953676.616,0.004251,246794.0
2015-11-19,280989.628602,185155,6691,1071,2.5554,2258.427508,0.011,141227356.588,0.004259,173712.0
2015-11-20,1158536.72282,235182,7979,1074,4.222,2763.588094,0.011,139987181.98,0.004222,312768.0
2015-11-21,654850.431559,190937,6877,720,4.227,2239.754761,0.011,140158239.667,0.004227,182628.0
2015-11-22,259067.030146,230917,6655,846,3.3992,2702.686195,0.011,140890318.626,0.004249,174556.0
2015-11-23,412452.048865,232996,7931,990,5.5497,2713.796993,0.011,141551460.186,0.004269,314451.0
2015-11-24,423297.328667,234225,6887,1083,5.5744,2793.946163,0.011,142166797.231,0.004288,197940.0
2015-11-25,4555918.30665,243381,6834,1074,4.242,2894.511411,0.011,140639855.475,0.004242,197356.0
2015-11-26,587931.121029,300622,8845,1127,8.2023,3613.084573,0.011,143142370.692,0.004317,400520.0
2015-11-27,330986.062843,271207,7469,1018,6.8416,3164.468097,0.011,141779277.0,0.004276,199790.0
2015-11-28,300771.571702,268412,7074,679,7.695,3134.593648,0.011,143379321.838,0.004275,195480.0
2015-11-29,371366.846903,253164,7263,860,3.8187,2914.890579,0.011,142304985.091,0.004243,197822.0
2015-11-30,652036.765648,309349,8252,1122,9.0258,3555.40527,0.011,144147348.113,0.004298,272695.0
2015-12-01,468248.513563,355835,8694,1152,10.9252,4104.583891,0.011,140926734.561,0.004202,312401.0
2015-12-02,405175.220332,256622,4335,1098,7.7729,2987.04258,0.011,137199694.458,0.004091,328403.0
2015-12-03,771763.14995,200856,1840,996,5.0112,2338.7233,0.011,140059250.05,0.004176,139104.0
2015-12-04,420042.596703,326178,10428,1175,2.131,3813.448561,0.011,142949798.37,0.004262,930102.0
2015-12-05,548483.853474,364106,9247,1089,1.9024,4232.75535,0.011,159515197.466,0.004756,716241.0
2015-12-06,875337.043747,445451,10165,1076,2.1208,5068.162761,0.011,177808518.876,0.005302,1002000.0
2015-12-07,1095243.99698,465939,14380,1466,3.1872,5375.083961,0.011,178148958.642,0.005312,866871.0
2015-12-08,1608837.63143,352194,14782,1766,2.11318,4139.325313,0.011,186506108.316,0.005561,2423870.0
2015-12-09,4447844.09588,530356,39239,2282,6.1164,6328.893743,0.011,227921244.3,0.006796,5702470.0
2015-12-10,4070934.9585,467982,40340,2259,5.1162,5595.026874,0.011,285978829.959,0.008527,3223520.0
2015-12-11,36105363.0473,626220,43348,2165,4.2225,7358.626504,0.011,283212272.356,0.008445,3465490.0
2015-12-12,4017945.77933,373324,28160,1430,5.0724,4477.762003,0.011,283522196.138,0.008454,1317990.0
2015-12-13,2269205.32158,339317,29225,1485,7.6788,4129.674589,0.011,286141763.888,0.008532,1394050.0
2015-12-14,2975126.73348,655298,35062,2074,4.56248,7642.633391,0.011,294266386.458,0.008774,2433140.0
2015-12-15,2476637.17906,742033,10398,3224,3.72324,8454.081837,0.011,254895220.886,0.0076,4908540.0
2015-12-16,955892.239097,474207,3237,1734,4.0134,5341.298445,0.011,224338577.431,0.006689,1249850.0
2015-12-17,976078.356812,350537,8410,1496,5.4032,4005.551221,0.011,226522359.588,0.006754,556682.0
2015-12-18,685761.412584,367240,9112,1312,6.686,4264.480868,0.011,224214822.62,0.006686,833330.0
2015-12-19,404839.613362,273220,7791,977,3.8298,3180.854919,0.011,214083770.459,0.006383,452403.0
2015-12-20,852845.663024,287453,8702,1073,5.6628,3344.116294,0.011,211025694.66,0.006292,577803.0
2015-12-21,952711.039598,254197,8871,1278,6.8574,2956.539195,0.011,209063729.286,0.006234,512514.0
2015-12-22,399597.338437,197380,8691,1281,5.6439,2391.596827,0.011,210308191.956,0.006271,460222.0
2015-12-23,521376.869228,223119,7915,1450,5.5692,2650.674301,0.011,207546222.972,0.006188,364178.0
2015-12-24,427998.720652,171648,4533,1183,6.023,2059.145263,0.011,201985175.416,0.006023,332166.0
2015-12-25,461641.605023,205900,981,1030,66.62555249,2398.753845,0.011,200237236.477,0.005971,815998.0
2015-12-26,1214864.96514,433321,8660,959,6.491,5030.081479,0.011,217686234.189,0.006491,665210.0
2015-12-27,563666.341248,210805,8419,1082,5.5548,2529.672048,0.011,206999279.976,0.006172,465856.0
2015-12-28,796778.070382,271591,8022,1264,6.348,3225.763764,0.011,212902720.406,0.006348,469583.0
2015-12-29,576694.510558,475756,7511,1144,5.7078,5435.135421,0.011,212705649.125,0.006342,312612.0
2015-12-30,324882.859146,254917,7788,1102,4.3862,3011.577904,0.011,210137100.025,0.006266,280345.0
2015-12-31,485646.742565,337119,13537,1166,3.46304,3952.492364,0.011,207408920.187,0.006184,374355.0
2016-01-01,259737.433576,411823,13326,909,3.624,4766.247534,0.011,202567157.757,0.00604,211767.0
2016-01-02,330392.75912,418075,14337,842,4.1699,4854.502829,0.011,199773306.699,0.005957,278539.0
